Seed	Item1	Item2	Item3	Item4	Item5	Item6	Item7	Item8	Item9	Item10	Item11	Item12	Item13	Item14	Item15	Item16	Item17	Item18	Item19	Item20	Item21	Item22	Item23	Item24	Item25	ExtraInfo	EventIndex	Calcs	
01747311	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Electric Tera Shard x2 	Electric Tera Shard x2 (H)	Health Feather x2 	Electric Tera Shard x1 	Salty Herba Mystica x1 	Exp. Candy L x1 	Rare Candy x1 	Electric Tera Shard x1 	Salty Herba Mystica x1 	Bitter Herba Mystica x1 	Health Feather x2 										Dusknoir (5☆) (Star)	0	24408849	
0174E4FC	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Grass Tera Shard x2 	Grass Tera Shard x2 (H)	Exp. Candy L x1 	Exp. Candy L x1 	Big Mushroom x1 	Exp. Candy L x2 	Exp. Candy L x1 	Salty Herba Mystica x1 	Salty Herba Mystica x1 	Bottle Cap x1 	Health Feather x2 										Basculegion (5☆) (Star)	0	24438012	
0174F301	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Dragon Tera Shard x2 	Dragon Tera Shard x2 (H)	Exp. Candy L x1 	Exp. Candy L x2 	Exp. Candy L x1 	Exp. Candy L x2 	Dragon Tera Shard x1 	Bitter Herba Mystica x1 	Big Mushroom x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x2 									Basculegion (5☆) (Square)	0	24441601	
0175B9F7	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Exp. Candy L x1 	Exp. Candy L x1 	Health Feather x2 	Salty Herba Mystica x1 	Exp. Candy L x1 	Salty Herba Mystica x1 	Exp. Candy L x1 	Health Feather x2 	Dark Tera Shard x1 										Snorlax (5☆) (Star)	0	24492535	
017A1071	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Electric Tera Shard x2 	Electric Tera Shard x2 (H)	Exp. Candy L x1 	Exp. Candy L x1 	Bitter Herba Mystica x1 	Vullaby Feather x2 	Exp. Candy L x1 	Exp. Candy L x2 	Balm Mushroom x1 	Exp. Candy L x1 	Salty Herba Mystica x1 										Mandibuzz (5☆) (Star)	0	24776817	
017BCDF5	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Big Mushroom x1 	Exp. Candy L x1 	Sour Herba Mystica x1 	Exp. Candy L x2 	Big Mushroom x1 	Dark Tera Shard x1 	Nugget x1 	Salty Herba Mystica x1 	Exp. Candy L x2 										Mandibuzz (5☆) (Star)	0	24890869	
017E4501	Exp. Candy L x1 	Exp. Candy XL x1 	Jangmo-o Scales x5 	Resist Feather x3 	Jangmo-o Scales x3 (C)	Fairy Tera Shard x2 	Fairy Tera Shard x2 (H)	Salty Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x1 	Ability Capsule x1 	Salty Herba Mystica x1 	Relaxed Mint x1 	Qualot Berry x3 	Big Pearl x1 	Exp. Candy L x2 	Jangmo-o Scales x2 									Kommo-o (5☆) (Star)	0	25052417	
01834C7D	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Pomeg Berry x3 	Spicy Herba Mystica x1 	Nugget x1 	Salty Herba Mystica x1 	Exp. Candy L x2 	Exp. Candy L x1 	Duskull Fragment x2 	Nugget x1 	Pomeg Berry x3 										Dusknoir (5☆) (Star)	0	25382013	
018939F3	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Ice Tera Shard x2 	Ice Tera Shard x2 (H)	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 	Bitter Herba Mystica x1 	Nugget x1 	Big Mushroom x1 	Big Mushroom x1 	Bitter Herba Mystica x1 	Exp. Candy L x1 										Snorlax (5☆) (Star)	0	25770483	
01894213	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Ice Tera Shard x2 	Ice Tera Shard x2 (H)	Sour Herba Mystica x1 	Bitter Herba Mystica x1 	Big Mushroom x1 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 	Ability Capsule x1 	Exp. Candy L x1 	Health Feather x2 	Spicy Herba Mystica x1 									Snorlax (5☆) (Star)	0	25772563	
018D0D6D	Exp. Candy L x1 	Exp. Candy XL x1 	Mienfoo Claw x5 	Swift Feather x3 	Mienfoo Claw x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Grepa Berry x3 	Big Mushroom x1 	Sweet Herba Mystica x1 	Mienfoo Claw x2 	Sweet Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x2 	Hasty Mint x1 	Exp. Candy L x1 										Mienshao (5☆) (Star)	0	26021229	
018ED301	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Ability Capsule x1 	Exp. Candy L x1 	Exp. Candy L x2 	Exp. Candy L x1 	Exp. Candy L x1 	Bitter Herba Mystica x1 	Sweet Herba Mystica x1 	Exp. Candy L x1 	Big Mushroom x1 	Rare Candy x1 									Basculegion (5☆) (Star)	0	26137345	
018FEC97	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Exp. Candy L x1 	Pomeg Berry x3 	Exp. Candy L x2 	Spicy Herba Mystica x1 	Vullaby Feather x2 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Big Mushroom x1 	Bottle Cap x1 	Exp. Candy L x1 									Mandibuzz (5☆) (Star)	0	26209431	
01907D80	Exp. Candy L x1 	Exp. Candy XL x1 	Phantump Twig x5 	Muscle Feather x3 	Phantump Twig x3 (C)	Grass Tera Shard x2 	Grass Tera Shard x2 (H)	Exp. Candy L x1 	Spicy Herba Mystica x1 	Spicy Herba Mystica x1 	Exp. Candy L x2 	Grass Tera Shard x1 	Phantump Twig x2 	Muscle Feather x2 	Exp. Candy L x2 	Exp. Candy L x1 	Kelpsy Berry x3 									Trevenant (5☆) (Star)	0	26246528	
01920D8F	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Big Mushroom x1 	Spicy Herba Mystica x1 	PP Up x1 	Big Mushroom x1 	Exp. Candy L x1 	Rare Candy x1 	PP Up x1 	Rare Candy x1 	Health Feather x2 	Salty Herba Mystica x1 									Mandibuzz (5☆) (Star)	0	26348943	
0193A7FF	Exp. Candy L x1 	Exp. Candy XL x1 	Timburr Sweat x5 	Muscle Feather x3 	Timburr Sweat x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Adamant Mint x1 	Spicy Herba Mystica x1 	Steel Tera Shard x1 	Timburr Sweat x2 	Muscle Feather x2 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Bottle Cap x1 	Bottle Cap x1 	Bottle Cap x1 									Conkeldurr (5☆) (Star)	0	26454015	
0196B904	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Poison Tera Shard x2 	Poison Tera Shard x2 (H)	Exp. Candy L x1 	Pomeg Berry x3 	Sour Herba Mystica x1 	Poison Tera Shard x1 	Balm Mushroom x1 	Bitter Herba Mystica x1 	Exp. Candy L x1 	Pomeg Berry x3 	Exp. Candy L x1 	Pomeg Berry x3 									Snorlax (5☆) (Star)	0	26654980	
01978484	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Poison Tera Shard x2 	Poison Tera Shard x2 (H)	Spicy Herba Mystica x1 	Big Mushroom x1 	Exp. Candy L x1 	Exp. Candy L x2 	Sweet Herba Mystica x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Health Feather x2 	Big Mushroom x1 	Health Feather x2 									Basculegion (5☆) (Star)	0	26707076	
01983C75	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Exp. Candy L x1 	Sour Herba Mystica x1 	Balm Mushroom x1 	Bottle Cap x1 	Dark Tera Shard x1 	Ability Capsule x1 	Spicy Herba Mystica x1 	Balm Mushroom x1 	Exp. Candy L x1 										Dusknoir (5☆) (Star)	0	26754165	
0198B8F2	Exp. Candy L x1 	Exp. Candy XL x1 	Bellsprout Vine x5 	Muscle Feather x3 	Bellsprout Vine x3 (C)	Psychic Tera Shard x2 	Psychic Tera Shard x2 (H)	Exp. Candy L x1 	Kelpsy Berry x3 	Psychic Tera Shard x1 	Exp. Candy L x1 	Spicy Herba Mystica x1 	Spicy Herba Mystica x1 	Exp. Candy L x2 	Star Piece x1 	Brave Mint x1 										Victreebel (5☆) (Star)	0	26786034	
01A2BDF6	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Fairy Tera Shard x2 	Fairy Tera Shard x2 (H)	Exp. Candy L x1 	Big Mushroom x1 	Pomeg Berry x3 	Bitter Herba Mystica x1 	Ability Capsule x1 	Big Mushroom x1 	Bitter Herba Mystica x1 	Big Mushroom x1 	Exp. Candy L x1 										Mandibuzz (5☆) (Star)	0	27442678	
01A4626C	Exp. Candy L x1 	Exp. Candy XL x1 	Grubbin Thread x5 	Genius Feather x3 	Grubbin Thread x3 (C)	Ghost Tera Shard x2 	Ghost Tera Shard x2 (H)	Exp. Candy L x2 	Exp. Candy L x1 	Exp. Candy L x1 	Grubbin Thread x2 	Genius Feather x2 	Genius Feather x2 	Ghost Tera Shard x1 	Bitter Herba Mystica x1 	Bitter Herba Mystica x1 										Vikavolt (5☆) (Star)	0	27550316	
01AAF2FB	Exp. Candy L x1 	Exp. Candy XL x1 	Jangmo-o Scales x5 	Resist Feather x3 	Jangmo-o Scales x3 (C)	Ground Tera Shard x2 	Ground Tera Shard x2 (H)	Exp. Candy L x1 	Impish Mint x1 	Big Pearl x1 	Exp. Candy L x1 	Bottle Cap x1 	Bottle Cap x1 	Salty Herba Mystica x1 	Resist Feather x2 	Salty Herba Mystica x1 										Kommo-o (5☆) (Star)	0	27980539	
01ABDC7A	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Rock Tera Shard x2 	Rock Tera Shard x2 (H)	Rock Tera Shard x1 	Exp. Candy L x1 	Sweet Herba Mystica x1 	Salty Herba Mystica x1 	Balm Mushroom x1 	Exp. Candy L x1 	Exp. Candy L x1 	Big Mushroom x1 	Rock Tera Shard x1 										Dusknoir (5☆) (Star)	0	28040314	
01AD2BF9	Exp. Candy L x1 	Exp. Candy XL x1 	Vulpix Fur x5 	Clever Feather x3 	Vulpix Fur x3 (C)	Bug Tera Shard x2 	Bug Tera Shard x2 (H)	Careful Mint x1 	Exp. Candy L x2 	Sour Herba Mystica x1 	Exp. Candy L x1 	Vulpix Fur x2 	Grepa Berry x3 	Sour Herba Mystica x1 	Rare Candy x1 	Vulpix Fur x2 										Ninetales (5☆) (Star)	0	28126201	
01AD7901	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Psychic Tera Shard x2 	Psychic Tera Shard x2 (H)	Exp. Candy L x1 	Exp. Candy L x1 	Health Feather x2 	Bitter Herba Mystica x1 	Pomeg Berry x3 	Sweet Herba Mystica x1 	Exp. Candy L x1 	Big Mushroom x1 	Exp. Candy L x1 	Exp. Candy L x2 									Snorlax (5☆) (Star)	0	28145921	
01B7F9F0	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Grass Tera Shard x2 	Grass Tera Shard x2 (H)	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 	Salty Herba Mystica x1 	Grass Tera Shard x1 	Spicy Herba Mystica x1 	Big Mushroom x1 										Snorlax (5☆) (Star)	0	28834288	
01BBDF97	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Big Mushroom x1 	Sweet Herba Mystica x1 	Nugget x1 	Sweet Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 	Salty Herba Mystica x1 	Exp. Candy L x1 										Basculegion (5☆) (Star)	0	29089687	
01BC41F8	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Ghost Tera Shard x2 	Ghost Tera Shard x2 (H)	Big Mushroom x1 	Salty Herba Mystica x1 	Exp. Candy L x1 	Big Mushroom x1 	Health Feather x2 	Sour Herba Mystica x1 	Exp. Candy L x1 	Basculin Fang x2 	Big Mushroom x1 										Basculegion (5☆) (Star)	0	29114872	
01C00388	Exp. Candy L x1 	Exp. Candy XL x1 	Aipom Hair x5 	Swift Feather x3 	Aipom Hair x3 (C)	Poison Tera Shard x2 	Poison Tera Shard x2 (H)	Big Mushroom x1 	Nugget x1 	Exp. Candy L x1 	Exp. Candy L x2 	Grepa Berry x3 	Aipom Hair x2 	Sweet Herba Mystica x1 	Sweet Herba Mystica x1 	Exp. Candy L x2 	Exp. Candy L x1 									Ambipom (5☆) (Star)	0	29361032	
01C07373	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Ice Tera Shard x2 	Ice Tera Shard x2 (H)	Exp. Candy L x1 	Exp. Candy L x2 	Sweet Herba Mystica x1 	Ice Tera Shard x1 	Sour Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x2 	Exp. Candy L x2 	Nugget x1 										Basculegion (5☆) (Star)	0	29389683	
01C33DFF	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Exp. Candy L x1 	Salty Herba Mystica x1 	Nugget x1 	Nugget x1 	Salty Herba Mystica x1 	Balm Mushroom x1 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x2 									Mandibuzz (5☆) (Square)	0	29572607	
01CE877D	Exp. Candy L x1 	Exp. Candy XL x1 	Nosepass Fragment x5 	Resist Feather x3 	Nosepass Fragment x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Nugget x1 	Bottle Cap x1 	Resist Feather x2 	Exp. Candy L x1 	Exp. Candy L x1 	Relaxed Mint x1 	Salty Herba Mystica x1 	Salty Herba Mystica x1 	Water Tera Shard x1 										Probopass (5☆) (Star)	0	30312317	
01D3ADF1	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Electric Tera Shard x2 	Electric Tera Shard x2 (H)	Big Mushroom x1 	Exp. Candy L x2 	PP Up x1 	Bitter Herba Mystica x1 	Spicy Herba Mystica x1 	Rare Candy x1 	Bitter Herba Mystica x1 	Rare Candy x1 	Exp. Candy L x1 										Mandibuzz (5☆) (Star)	0	30649841	
01D68371	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Electric Tera Shard x2 	Electric Tera Shard x2 (H)	Big Mushroom x1 	Health Feather x2 	Salty Herba Mystica x1 	Bitter Herba Mystica x1 	Salty Herba Mystica x1 	Health Feather x2 	Exp. Candy L x1 	Health Feather x2 	Sour Herba Mystica x1 										Basculegion (5☆) (Star)	0	30835569	
01DC17FF	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Nugget x1 	Exp. Candy L x1 	Sour Herba Mystica x1 	Nugget x1 	Sour Herba Mystica x1 	Sweet Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x1 	Ability Capsule x1 	Exp. Candy L x2 									Basculegion (5☆) (Square)	0	31201279	
01DCF782	Exp. Candy L x1 	Exp. Candy XL x1 	Seedot Stem x5 	Muscle Feather x3 	Seedot Stem x3 (C)	Normal Tera Shard x2 	Normal Tera Shard x2 (H)	Exp. Candy L x2 	Bottle Cap x1 	Ability Capsule x1 	Spicy Herba Mystica x1 	Star Piece x1 	Exp. Candy L x2 	Exp. Candy L x1 	Star Piece x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 									Shiftry (5☆) (Star)	0	31258498	
01E11C77	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Dark Tera Shard x1 	Salty Herba Mystica x1 	Sour Herba Mystica x1 	Exp. Candy L x1 	PP Up x1 	Exp. Candy L x1 	Bitter Herba Mystica x1 	Salty Herba Mystica x1 	Exp. Candy L x1 										Dusknoir (5☆) (Star)	0	31530103	
01E14095	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Sour Herba Mystica x1 	Salty Herba Mystica x1 	Big Mushroom x1 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 	Munchlax Fang x2 	Exp. Candy L x2 	Bottle Cap x1 										Snorlax (5☆) (Star)	0	31539349	
01E41DF7	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Vullaby Feather x2 	Pomeg Berry x3 	Exp. Candy L x1 	PP Up x1 	Sweet Herba Mystica x1 	Big Mushroom x1 	Exp. Candy L x1 	Big Mushroom x1 	Spicy Herba Mystica x1 										Mandibuzz (5☆) (Star)	0	31727095	
01E529F1	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Electric Tera Shard x2 	Electric Tera Shard x2 (H)	Exp. Candy L x2 	Spicy Herba Mystica x1 	Spicy Herba Mystica x1 	Nugget x1 	Sweet Herba Mystica x1 	Spicy Herba Mystica x1 	Pomeg Berry x3 	Nugget x1 	Rare Candy x1 										Snorlax (5☆) (Star)	0	31795697	
01F1B378	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Ghost Tera Shard x2 	Ghost Tera Shard x2 (H)	Exp. Candy L x1 	Nugget x1 	Sweet Herba Mystica x1 	Big Mushroom x1 	PP Up x1 	Bitter Herba Mystica x1 	Health Feather x2 	Exp. Candy L x1 	Basculin Fang x2 										Basculegion (5☆) (Star)	0	32617336	
01F2210F	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Big Mushroom x1 	Exp. Candy L x2 	Sour Herba Mystica x1 	Big Mushroom x1 	Balm Mushroom x1 	Salty Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x2 										Mandibuzz (5☆) (Star)	0	32645391	
01F73909	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Ground Tera Shard x2 	Ground Tera Shard x2 (H)	Vullaby Feather x2 	Health Feather x2 	Ground Tera Shard x1 	Sweet Herba Mystica x1 	Exp. Candy L x2 	Spicy Herba Mystica x1 	PP Up x1 	Exp. Candy L x2 	Vullaby Feather x2 										Mandibuzz (5☆) (Star)	0	32979209	
01FA4C7D	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Pomeg Berry x3 	Exp. Candy L x2 	Exp. Candy L x1 	Exp. Candy L x2 	Water Tera Shard x1 	Salty Herba Mystica x1 	Ability Capsule x1 	Balm Mushroom x1 	Bitter Herba Mystica x1 										Dusknoir (5☆) (Star)	0	33180797	
01FF6087	Exp. Candy L x1 	Exp. Candy XL x1 	Yanma Spike x5 	Genius Feather x3 	Yanma Spike x3 (C)	Flying Tera Shard x2 	Flying Tera Shard x2 (H)	Genius Feather x2 	Genius Feather x2 	Exp. Candy L x1 	Star Piece x1 	Genius Feather x2 	Bitter Herba Mystica x1 	Flying Tera Shard x1 	Nugget x1 	Bitter Herba Mystica x1 	Bottle Cap x1 									Yanmega (5☆) (Star)	0	33513607	
0205BFFC	Exp. Candy L x1 	Exp. Candy XL x1 	Nosepass Fragment x5 	Resist Feather x3 	Nosepass Fragment x3 (C)	Grass Tera Shard x2 	Grass Tera Shard x2 (H)	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 	Qualot Berry x3 	Rare Candy x1 	Salty Herba Mystica x1 	Lax Mint x1 	Nosepass Fragment x2 	Salty Herba Mystica x1 										Probopass (5☆) (Star)	0	33931260	
02092DEC	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Ghost Tera Shard x2 	Ghost Tera Shard x2 (H)	Exp. Candy L x1 	Sweet Herba Mystica x1 	Pomeg Berry x3 	Health Feather x2 	Health Feather x2 	Health Feather x2 	Bitter Herba Mystica x1 	Exp. Candy L x1 	Health Feather x2 										Mandibuzz (5☆) (Star)	0	34156012	
02143C74	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Dragon Tera Shard x2 	Dragon Tera Shard x2 (H)	Exp. Candy L x1 	Dragon Tera Shard x1 	Big Mushroom x1 	Salty Herba Mystica x1 	Exp. Candy L x2 	Bitter Herba Mystica x1 	PP Up x1 	Exp. Candy L x1 	Duskull Fragment x2 										Dusknoir (5☆) (Star)	0	34880628	
021C8F87	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Flying Tera Shard x2 	Flying Tera Shard x2 (H)	Pomeg Berry x3 	Exp. Candy L x1 	Exp. Candy L x2 	Rare Candy x1 	PP Up x1 	Spicy Herba Mystica x1 	Sweet Herba Mystica x1 	PP Up x1 	Exp. Candy L x1 	Exp. Candy L x1 									Dusknoir (5☆) (Star)	0	35426183	
021D0506	Exp. Candy L x1 	Exp. Candy XL x1 	Aipom Hair x5 	Swift Feather x3 	Aipom Hair x3 (C)	Fighting Tera Shard x2 	Fighting Tera Shard x2 (H)	Sweet Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x2 	Big Mushroom x1 	Swift Feather x2 	Exp. Candy L x1 	Sweet Herba Mystica x1 	Grepa Berry x3 									Ambipom (5☆) (Star)	0	35456262	
0220036F	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Big Mushroom x1 	Big Mushroom x1 	PP Up x1 	Sweet Herba Mystica x1 	Health Feather x2 	Nugget x1 	Exp. Candy L x1 	Sour Herba Mystica x1 	Exp. Candy L x1 										Basculegion (5☆) (Star)	0	35652463	
0224DC87	Exp. Candy L x1 	Exp. Candy XL x1 	Litwick Soot x5 	Genius Feather x3 	Litwick Soot x3 (C)	Flying Tera Shard x2 	Flying Tera Shard x2 (H)	Flying Tera Shard x1 	Bitter Herba Mystica x1 	Genius Feather x2 	Mild Mint x1 	Litwick Soot x2 	Bitter Herba Mystica x1 	Exp. Candy L x2 	Exp. Candy L x2 	Hondew Berry x3 	Rash Mint x1 									Chandelure (5☆) (Star)	0	35970183	
02278F09	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Ground Tera Shard x2 	Ground Tera Shard x2 (H)	Balm Mushroom x1 	Rare Candy x1 	Sweet Herba Mystica x1 	Big Mushroom x1 	Sour Herba Mystica x1 	Ground Tera Shard x1 	Health Feather x2 	Basculin Fang x2 	Pomeg Berry x3 										Basculegion (5☆) (Star)	0	36146953	
02288374	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Dragon Tera Shard x2 	Dragon Tera Shard x2 (H)	Big Mushroom x1 	Exp. Candy L x1 	Bitter Herba Mystica x1 	Exp. Candy L x2 	Health Feather x2 	Basculin Fang x2 	Exp. Candy L x1 	Salty Herba Mystica x1 	Health Feather x2 										Basculegion (5☆) (Star)	0	36209524	
0229276E	Exp. Candy L x1 	Exp. Candy XL x1 	Poliwag Slime x5 	Muscle Feather x3 	Poliwag Slime x3 (C)	Fire Tera Shard x2 	Fire Tera Shard x2 (H)	Exp. Candy L x1 	Muscle Feather x2 	Spicy Herba Mystica x1 	Muscle Feather x2 	Fire Tera Shard x1 	Exp. Candy L x2 	Nugget x1 	Spicy Herba Mystica x1 	Star Piece x1 										Politoed (5☆) (Star)	0	36251502	
0229428A	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Rock Tera Shard x2 	Rock Tera Shard x2 (H)	Exp. Candy L x1 	Sour Herba Mystica x1 	Big Mushroom x1 	Exp. Candy L x1 	Exp. Candy L x2 	Health Feather x2 	Nugget x1 	Health Feather x2 	Bitter Herba Mystica x1 										Mandibuzz (5☆) (Star)	0	36258442	
022D5303	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Fire Tera Shard x2 	Fire Tera Shard x2 (H)	Ability Capsule x1 	Rare Candy x1 	Health Feather x2 	Rare Candy x1 	Balm Mushroom x1 	Spicy Herba Mystica x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Pomeg Berry x3 	Exp. Candy L x2 									Basculegion (5☆) (Star)	0	36524803	
022E2DFC	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Grass Tera Shard x2 	Grass Tera Shard x2 (H)	Salty Herba Mystica x1 	Exp. Candy L x2 	Big Mushroom x1 	Exp. Candy L x2 	Sour Herba Mystica x1 	Rare Candy x1 	Vullaby Feather x2 	Salty Herba Mystica x1 	Ability Capsule x1 										Mandibuzz (5☆) (Star)	0	36580860	
022EAE8E	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Fire Tera Shard x2 	Fire Tera Shard x2 (H)	Exp. Candy L x2 	Exp. Candy L x1 	Exp. Candy L x2 	Salty Herba Mystica x1 	Big Mushroom x1 	Nugget x1 	Ability Capsule x1 	Fire Tera Shard x1 	Bitter Herba Mystica x1 										Snorlax (5☆) (Star)	0	36613774	
